Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
consent,13952,23785,assent,-1,3,2,consent
marine,3885,208,sea,1,2,2,consent
marine,3885,394,shore,4,2,2,None
marine,3885,940,saltwater,-1,1,2,None
marine,3885,3880,nautical,-1,2,2,None
marine,3885,5243,coastal,4,1,2,None
marine,3885,11272,aquatic,-1,1,2,None
marine,3885,12252,maritime,-1,1,2,None
marine,3885,13877,oceanic,-1,2,2,None
marine,3885,17137,seafaring,-1,2,2,None
marine,3885,19786,navigational,-1,3,2,None
marine,3885,23095,pelagic,-1,3,2,None
marine,3885,23579,littoral,-1,2,2,None
marine,3885,34839,abyssal,-1,3,2,None
marine,3885,34840,deep-sea,-1,1,2,None
marine,3885,35177,naval,6,1,2,None
marine,3885,35178,seashore,-1,2,2,None
marine,3885,35179,seaside,3,2,2,None
marine,3885,39428,seagoing,-1,1,2,None
appearance,1996,75,display,3,1,3,None
appearance,1996,511,introduction,4,2,3,None
appearance,1996,1128,rise,3,2,3,None
appearance,1996,1934,entrance,2,2,3,None
appearance,1996,2371,coming,-1,2,3,None
appearance,1996,2631,presence,4,1,3,None
appearance,1996,3890,advent,-1,2,3,None
appearance,1996,4865,representation,6,2,3,None
appearance,1996,5073,presentation,3,1,3,None
appearance,1996,7005,debut,5,1,3,None
appearance,1996,7911,exhibition,3,2,3,None
appearance,1996,7969,unveiling,-1,2,3,None
appearance,1996,13395,manifestation,-1,2,3,None
appearance,1996,18446,materialization,-1,2,3,None
appearance,1996,32182,arrival,3,1,3,None
appearance,1996,38652,emergence,5,2,3,None
petition,3097,766,suit,2,1,3,None
petition,3097,2599,request,3,1,3,None
petition,3097,2835,prayer,3,1,3,None
petition,3097,2852,address,1,2,3,None
petition,3097,3993,application,3,1,3,None
petition,3097,6213,memorial,5,2,3,None
petition,3097,12084,entreaty,-1,2,3,None
petition,3097,19662,supplication,-1,2,3,None
petition,3097,36029,imprecation,-1,2,3,None
petition,3097,36643,invocation,-1,2,3,None
petition,3097,39110,solicitation,-1,2,3,None
resource,31334,229,way,2,2,2,None
resource,31334,238,step,3,2,2,resource
resource,31334,817,mode,5,2,2,resource
resource,31334,840,support,4,1,2,resource
resource,31334,1129,shift,5,2,2,resource
resource,31334,1228,system,3,1,2,resource
resource,31334,1318,fortune,4,2,2,resource
resource,31334,1441,talent,3,1,2,resource
resource,31334,1509,worth,3,2,2,resource
resource,31334,1659,store,3,2,2,resource
resource,31334,1882,wealth,4,1,2,resource
resource,31334,1983,reserve,3,1,2,resource
resource,31334,2068,creation,4,2,2,resource
resource,31334,2486,source,4,1,2,resource
resource,31334,3078,substance,4,2,2,resource
resource,31334,3080,device,4,2,2,resource
resource,31334,3416,stock,5,2,2,resource
resource,31334,3835,method,3,2,2,resource
resource,31334,4033,recourse,-1,2,2,resource
resource,31334,4198,relief,4,2,2,resource
resource,31334,4246,initiative,5,2,2,resource
resource,31334,4319,refuge,6,2,2,resource
resource,31334,4534,appliance,5,2,2,resource
resource,31334,4890,hoard,-1,2,2,resource
resource,31334,5291,substitute,4,2,2,resource
resource,31334,6297,makeshift,-1,2,2,resource
resource,31334,6318,capability,5,1,2,resource
resource,31334,10516,artifice,-1,2,2,resource
resource,31334,11425,stockpile,-1,2,2,resource
resource,31334,19238,means,4,1,2,resource
resource,31334,20010,surrogate,-1,2,2,resource
resource,31334,20599,contrivance,-1,2,2,resource
resource,31334,21407,stratagem,-1,2,2,resource
resource,31334,25165,expedient,-1,2,2,resource
resource,31334,31291,assets,5,2,2,resource
resource,31334,32067,ability,3,1,2,resource
resource,31334,32505,inventiveness,-1,2,2,resource
resource,31334,32506,measure,4,2,2,resource
resource,31334,32771,capital,2,1,2,resource
resource,31334,32778,riches,6,2,2,resource
resource,31334,33564,property,3,1,2,resource
resource,31334,34762,course,1,2,2,resource
resource,31334,35534,cleverness,-1,2,2,resource
resource,31334,35536,ingenuity,-1,2,2,resource
resource,31334,35559,contraption,-1,2,2,resource
resource,31334,35697,resourcefulness,-1,2,2,resource
resource,31334,36957,nest egg,6,3,2,resource
reckon,31612,110,number,1,2,2,resource
reckon,31612,128,put,1,2,2,None
reckon,31612,187,hold,2,2,2,None
reckon,31612,537,place,1,2,2,None
reckon,31612,1172,view,3,2,2,None
reckon,31612,1291,total,3,2,2,None
reckon,31612,1459,judge,4,2,2,None
reckon,31612,1807,figure,3,2,2,None
reckon,31612,2348,square,2,2,2,None
reckon,31612,2499,regard,4,2,2,None
reckon,31612,3074,estimate,4,2,2,None
reckon,31612,3241,sum,3,2,2,None
reckon,31612,4194,calculate,4,1,2,None
reckon,31612,4276,esteem,-1,2,2,None
reckon,31612,6066,surmise,-1,1,2,None
reckon,31612,6768,gauge,-1,2,2,None
reckon,31612,7009,appraise,-1,2,2,None
reckon,31612,7100,deem,6,2,2,None
reckon,31612,10055,tote,-1,2,2,None
reckon,31612,10881,tot,-1,2,2,None
reckon,31612,12502,tally,-1,2,2,None
reckon,31612,16903,compute,5,2,2,None
reckon,31612,21123,cipher,-1,2,2,None
reckon,31612,24056,cast,4,2,2,None
reckon,31612,27571,enumerate,-1,2,2,None
reckon,31612,29815,conjecture,-1,2,2,None
reckon,31612,31548,consider,3,2,2,None
reckon,31612,31584,call,3,2,2,None
reckon,31612,31861,run down,-1,3,2,None
reckon,31612,32115,guess,2,2,2,None
reckon,31612,32694,rate,4,2,2,None
reckon,31612,33175,account,3,2,2,None
reckon,31612,33709,count,3,2,2,None
reckon,31612,35530,approximate,4,2,2,None
reckon,31612,36361,count heads,3,3,2,None
credit,5207,96,notice,3,2,2,None
credit,5207,1091,belief,4,2,2,None
credit,5207,1336,faith,4,2,2,None
credit,5207,1813,fame,4,2,2,None
credit,5207,1989,attention,3,3,2,None
credit,5207,2576,confidence,4,2,2,None
credit,5207,2598,praise,4,2,2,None
credit,5207,3110,merit,5,2,2,None
credit,5207,3764,glory,5,2,2,None
credit,5207,4618,tribute,6,2,2,None
credit,5207,6688,acclaim,-1,2,2,None
credit,5207,6808,approval,4,2,2,None
credit,5207,6868,honor,-1,2,2,None
credit,5207,12998,commendation,-1,2,2,None
credit,5207,13442,credence,-1,2,2,None
credit,5207,24013,acknowledgment,-1,2,2,None
barrel,1300,314,drum,3,3,2,None
barrel,1300,2009,vessel,5,2,2,None
barrel,1300,2609,cylinder,-1,3,2,None
barrel,1300,3455,pipe,3,3,2,None
barrel,1300,5476,cask,-1,3,2,None
barrel,1300,6601,tun,-1,2,2,None
barrel,1300,6603,tub,-1,2,2,None
barrel,1300,7276,butt,-1,2,2,None
barrel,1300,10910,receptacle,-1,2,2,None
barrel,1300,11974,vat,-1,2,2,None
practically,7270,2483,approximately,3,1,4,None
practically,7270,3401,virtually,4,1,4,None
practically,7270,6044,nigh,-1,3,4,None
practically,7270,6205,fundamentally,6,3,4,None
practically,7270,31297,essentially,4,1,4,None
practically,7270,32827,basically,4,1,4,None
practically,7270,33095,most,2,3,4,None
practically,7270,33096,much,1,2,4,None
practically,7270,34147,nearly,2,1,4,None
practically,7270,36690,about,1,3,4,None
practically,7270,38590,morally,4,1,4,None
practically,7270,38942,in effect,3,3,4,None
potential,2770,2367,future,6,2,3,None
potential,2770,3827,imaginable,-1,3,3,potential
potential,2770,5327,hidden,3,1,3,potential
potential,2770,5914,latent,-1,3,3,potential
potential,2770,5973,plausible,6,3,3,potential
potential,2770,6798,inherent,6,3,3,potential
potential,2770,7572,probable,4,1,3,potential
potential,2770,12532,dormant,-1,3,3,potential
potential,2770,13769,embryonic,-1,3,3,potential
potential,2770,21414,implied,-1,3,3,potential
potential,2770,23195,quiescent,-1,3,3,potential
potential,2770,25194,unrealized,-1,3,3,potential
potential,2770,29605,conceivable,-1,3,3,potential
potential,2770,32689,budding,-1,2,3,potential
potential,2770,33089,likely,3,1,3,potential
potential,2770,33449,possible,1,1,3,potential
potential,2770,33585,lurking,-1,3,3,potential
magistrate,8450,1459,judge,4,2,3,potential
yell,355,178,howl,-1,3,1,None
yell,355,217,cheer,4,2,1,None
yell,355,368,cry,2,2,1,None
yell,355,790,roar,6,2,1,None
yell,355,912,scream,3,2,1,None
yell,355,1099,complain,3,2,1,None
yell,355,2244,weep,6,2,1,None
yell,355,2252,squeal,-1,3,1,None
yell,355,4047,squawk,-1,3,1,None
yell,355,4475,hoot,-1,3,1,None
yell,355,5638,shriek,-1,3,1,None
yell,355,6093,lament,-1,2,1,None
yell,355,6676,bellow,-1,2,1,None
yell,355,7329,whoop,-1,3,1,None
yell,355,7413,bawl,-1,2,1,None
yell,355,10295,wail,-1,3,1,None
yell,355,15869,screech,-1,3,1,None
yell,355,22572,yap,-1,2,1,None
yell,355,22953,holler,-1,2,1,None
yell,355,23895,shrill,-1,2,1,None
deadline,12823,2508,period,3,3,2,None
deadline,12823,3855,limit,3,3,2,None
deadline,12823,5812,cutoff,-1,2,2,None
deadline,12823,17616,time frame,-1,1,2,None
satisfaction,3342,1434,ease,5,2,4,None
satisfaction,3342,1828,pleasure,3,1,4,None
satisfaction,3342,1837,joy,4,1,4,None
satisfaction,3342,1900,resolution,6,2,4,None
satisfaction,3342,2324,achievement,3,1,4,None
satisfaction,3342,2635,comfort,3,1,4,None
satisfaction,3342,3277,pride,4,1,4,None
satisfaction,3342,4198,relief,4,1,4,None
satisfaction,3342,4916,refreshment,3,2,4,None
satisfaction,3342,5011,indulgence,-1,2,4,None
satisfaction,3342,5114,amusement,4,1,4,None
satisfaction,3342,5211,compensation,5,2,4,None
satisfaction,3342,5217,contentment,-1,1,4,None
satisfaction,3342,6628,bliss,-1,2,4,None
satisfaction,3342,6753,serenity,6,2,4,None
satisfaction,3342,6901,atonement,-1,2,4,None
satisfaction,3342,7030,settlement,5,2,4,None
satisfaction,3342,9102,complacency,-1,2,4,None
satisfaction,3342,10243,reimbursement,-1,2,4,None
satisfaction,3342,10302,gratification,-1,1,4,None
satisfaction,3342,10594,fulfillment,-1,1,4,None
satisfaction,3342,12214,recompense,-1,2,4,None
satisfaction,3342,12680,conciliation,-1,2,4,None
satisfaction,3342,18034,vindication,-1,1,4,None
satisfaction,3342,18167,well-being,5,1,4,None
satisfaction,3342,19603,propitiation,-1,2,4,None
satisfaction,3342,21824,satiety,-1,2,4,None
satisfaction,3342,23447,redress,-1,2,4,None
satisfaction,3342,28373,reparation,-1,2,4,None
satisfaction,3342,31452,reward,3,2,4,None
satisfaction,3342,31676,delight,4,1,4,None
satisfaction,3342,31790,happiness,3,1,4,None
satisfaction,3342,31884,justice,4,2,4,None
satisfaction,3342,32186,indemnification,-1,2,4,None
satisfaction,3342,32206,gladness,-1,2,4,None
satisfaction,3342,34528,enjoyment,4,1,4,None
suicide,5552,19770,mélange,-1,3,2,None
suicide,5552,34987,self-destruction,-1,3,2,None
suicide,5552,34988,self-immolation,-1,3,2,None
melt,2139,24,run,1,2,1,None
melt,2139,618,heat,3,1,1,None
melt,2139,636,flow,3,2,1,None
melt,2139,799,disappear,3,1,1,None
melt,2139,1302,fade,4,1,1,None
melt,2139,1635,merge,6,2,1,None
melt,2139,1847,evaporate,-1,1,1,None
melt,2139,2672,vanish,4,1,1,None
melt,2139,4124,soften,-1,1,1,None
melt,2139,5345,render,6,2,1,None
melt,2139,7590,flux,-1,2,1,None
melt,2139,13225,diffuse,-1,2,1,None
melt,2139,14117,thaw,-1,1,1,None
melt,2139,17713,warm,1,1,1,None
melt,2139,25514,disperse,-1,2,1,None
melt,2139,32326,go,1,2,1,None
melt,2139,32978,deliquesce,-1,2,1,None
melt,2139,33253,cook,1,2,1,None
melt,2139,33613,disintegrate,-1,1,1,None
melt,2139,36902,evanesce,-1,2,1,None
melt,2139,36904,pass away,3,3,1,None
nutritional,9160,245,good,1,1,4,None
nutritional,9160,1956,beneficial,4,1,4,None
nutritional,9160,3922,nutritious,5,1,4,None
nutritional,9160,4823,balanced,4,1,4,None
nutritional,9160,8019,wholesome,-1,1,4,None
nutritional,9160,8081,strengthening,-1,1,4,None
nutritional,9160,9355,invigorating,-1,1,4,None
nutritional,9160,14463,salubrious,-1,1,4,None
nutritional,9160,14993,healthful,-1,1,4,None
nutritional,9160,15061,nutrient,-1,1,4,None
nutritional,9160,18009,salutary,-1,1,4,None
nutritional,9160,19831,nourishing,-1,1,4,None
setback,9643,190,trouble,3,1,2,None
setback,9643,564,bath,1,2,2,None
setback,9643,654,check,2,2,2,None
setback,9643,1107,bottom,1,2,2,None
setback,9643,1556,delay,2,1,2,None
setback,9643,1958,difficulty,3,1,2,None
setback,9643,2277,hitch,-1,2,2,None
setback,9643,2344,defeat,3,1,2,None
setback,9643,3786,obstacle,5,1,2,None
setback,9643,4039,upset,4,2,2,None
setback,9643,8989,impediment,-1,1,2,None
setback,9643,10303,rebuff,-1,2,2,None
setback,9643,10656,slowdown,-1,1,2,None
setback,9643,10849,reversal,6,1,2,None
setback,9643,11410,regression,-1,2,2,None
setback,9643,12329,regress,-1,2,2,None
setback,9643,14265,blow,3,1,2,None
setback,9643,14304,hindrance,-1,1,2,None
setback,9643,16961,misfortune,5,1,2,None
setback,9643,31341,reverse,5,2,2,None
setback,9643,35242,stumbling block,-1,1,2,None
setback,9643,35245,comedown,-1,2,2,None
projection,34056,238,step,3,2,3,None
projection,34056,888,bump,4,2,3,None
projection,34056,894,spine,5,2,3,None
projection,34056,2036,shelf,3,2,3,None
projection,34056,2303,ridge,-1,2,3,None
projection,34056,2544,ledge,-1,2,3,None
projection,34056,2815,sill,-1,2,3,None
projection,34056,2975,hook,4,2,3,None
projection,34056,3174,prominence,-1,2,3,None
projection,34056,3687,spur,6,2,3,None
projection,34056,4553,extension,4,2,3,None
projection,34056,6279,knob,-1,2,3,None
projection,34056,10044,jut,-1,2,3,None
projection,34056,15319,protrusion,-1,2,3,None
projection,34056,20787,prolongation,-1,2,3,None
projection,34056,21795,swelling,-1,2,3,None
projection,34056,25588,rim,-1,2,3,None
projection,34056,28800,bunch,3,2,3,None
projection,34056,32087,point,3,2,3,None
projection,34056,34124,protuberance,-1,2,3,None
lay,26176,979,ordinary,3,2,1,None
lay,26176,6138,secular,5,1,1,lay
lay,26176,12138,temporal,-1,2,1,lay
lay,26176,32143,inexpert,-1,3,1,lay
lay,26176,34950,nonprofessional,-1,3,1,lay
lay,28088,979,ordinary,3,2,1,lay
lay,28088,6138,secular,5,1,1,lay
lay,28088,12138,temporal,-1,2,1,lay
lay,28088,32143,inexpert,-1,3,1,lay
lay,28088,34950,nonprofessional,-1,3,1,lay
lay,332,979,ordinary,3,2,1,lay
lay,332,6138,secular,5,3,1,lay
lay,332,12138,temporal,-1,2,1,lay
lay,29141,979,ordinary,3,2,1,lay
lay,29141,6138,secular,5,1,1,lay
lay,29141,12138,temporal,-1,2,1,lay
lay,29141,32143,inexpert,-1,3,1,lay
lay,29141,34950,nonprofessional,-1,3,1,lay
lay,23108,979,ordinary,3,2,1,lay
lay,23108,6138,secular,5,3,1,lay
lay,23108,12138,temporal,-1,2,1,lay
stopover,10899,1556,delay,2,2,3,lay
stopover,10899,1564,pause,4,2,3,None
stopover,10899,15723,breather,-1,2,3,None
requirement,4153,114,need,1,3,4,None
requirement,4153,392,must,2,2,4,None
requirement,4153,476,want,1,2,4,None
requirement,4153,1389,essential,3,2,4,None
requirement,4153,1666,provision,5,3,4,None
requirement,4153,1699,claim,4,2,4,None
requirement,4153,1805,demand,3,3,4,None
requirement,4153,2854,obsession,4,2,4,None
requirement,4153,4019,fundamental,6,2,4,None
requirement,4153,4203,element,4,2,4,None
requirement,4153,4344,lack,3,2,4,None
requirement,4153,5183,stress,3,2,4,None
requirement,4153,5766,extremity,-1,2,4,None
requirement,4153,6102,imperative,6,2,4,None
requirement,4153,6834,preoccupation,-1,2,4,None
requirement,4153,6875,obligation,4,3,4,None
requirement,4153,8131,requisite,-1,2,4,None
requirement,4153,8818,preliminary,5,2,4,None
requirement,4153,10594,fulfillment,-1,2,4,None
requirement,4153,11113,exigency,-1,2,4,None
requirement,4153,11452,compulsion,-1,2,4,None
requirement,4153,12156,prerequisite,-1,3,4,None
requirement,4153,12167,precondition,-1,3,4,None
requirement,4153,15624,specification,5,3,4,None
requirement,4153,16298,prescription,3,2,4,None
requirement,4153,17656,stipulation,-1,3,4,None
requirement,4153,20947,proviso,-1,2,4,None
marks,34871,66,label,6,2,1,None
marks,34871,88,sign,3,2,1,None
marks,34871,154,line,2,1,1,None
marks,34871,654,check,2,2,1,None
marks,34871,1045,blaze,-1,2,1,None
marks,34871,1157,stamp,2,1,1,None
marks,34871,1174,ticket,1,2,1,None
marks,34871,1362,spot,3,1,1,None
marks,34871,1614,dot,4,2,1,None
marks,34871,1843,trace,5,2,1,None
marks,34871,1993,register,3,2,1,None
marks,34871,2349,logo,3,2,1,None
marks,34871,2712,symbol,2,1,1,None
marks,34871,2849,stroke,4,2,1,None
marks,34871,2865,score,3,1,1,None
marks,34871,3265,record,2,1,1,None
marks,34871,4154,nick,-1,2,1,None
marks,34871,4543,tag,4,2,1,None
marks,34871,4596,autograph,-1,2,1,None
marks,34871,4865,representation,6,2,1,None
marks,34871,5239,smudge,-1,2,1,None
marks,34871,5242,dent,-1,2,1,None
marks,34871,5397,ink,3,2,1,None
marks,34871,5416,scar,5,1,1,None
marks,34871,6357,bruise,-1,2,1,None
marks,34871,7577,signature,3,1,1,None
marks,34871,7626,trademark,5,2,1,None
marks,34871,8108,streak,-1,1,1,None
marks,34871,8115,imprint,-1,1,1,None
marks,34871,12993,blotch,-1,2,1,None
marks,34871,13513,blot,-1,2,1,None
marks,34871,19876,underlining,-1,2,1,None
marks,34871,20340,splotch,-1,2,1,None
marks,34871,31459,stain,6,1,1,None
marks,34871,31905,X,-1,2,1,None
marks,34871,32086,brand,4,2,1,None
marks,34871,32087,point,3,1,1,None
marks,34871,32088,scratch,4,2,1,None
marks,34871,32336,cross,2,2,1,None
marks,34871,32935,impression,4,1,1,None
marks,34871,34417,John Hancock,-1,3,1,None
marks,34871,36809,John Henry,-1,3,1,None
ray,1651,474,light,3,3,1,None
ray,1651,680,pencil,1,2,1,None
ray,1651,922,flash,4,2,1,None
ray,1651,937,stream,4,2,1,None
ray,1651,1045,blaze,-1,2,1,None
ray,1651,1082,glitter,-1,2,1,None
ray,1651,1147,spark,5,2,1,None
ray,1651,1277,gleam,-1,2,1,None
ray,1651,1312,shine,3,2,1,None
ray,1651,1414,flicker,-1,2,1,None
ray,1651,1443,bar,1,2,1,None
ray,1651,1843,trace,5,2,1,None
ray,1651,3363,glint,-1,2,1,None
ray,1651,4142,shaft,-1,2,1,None
ray,1651,5336,patch,6,2,1,None
ray,1651,7530,radiation,5,3,1,None
ray,1651,7956,sparkle,-1,2,1,None
ray,1651,8108,streak,-1,2,1,None
ray,1651,9780,glimmer,-1,3,1,None
ray,1651,12722,sunbeam,-1,2,1,None
ray,1651,13938,irradiation,-1,2,1,None
ray,1651,31022,scintilla,-1,2,1,None
inside,546,1354,central,3,2,2,None
inside,546,1519,internal,4,1,2,None
inside,546,4094,inward,-1,1,2,None
inside,546,5526,innermost,-1,1,2,None
inside,546,21738,inner,4,1,2,None
cataloging,37705,4044,recording,3,2,4,None
cataloging,37705,7636,booking,3,1,4,None
cataloging,37705,8443,certification,-1,1,4,None
cataloging,37705,8873,filing,-1,1,4,None
cataloging,37705,13696,matriculation,-1,2,4,None
cataloging,37705,35399,listing,5,1,4,None
compromise,31524,286,mean,2,2,3,None
compromise,31524,1322,deal,4,1,3,None
compromise,31524,1974,accord,-1,1,3,None
compromise,31524,4055,adjustment,4,1,3,None
compromise,31524,4499,compact,-1,2,3,None
compromise,31524,4829,contract,3,2,3,None
compromise,31524,5158,composition,4,2,3,None
compromise,31524,5697,bargain,3,1,3,None
compromise,31524,7030,settlement,5,1,3,None
compromise,31524,8676,pact,6,1,3,None
compromise,31524,23428,covenant,-1,2,3,None
compromise,31524,31401,understanding,4,1,3,None
compromise,31524,31566,arrangement,3,1,3,None
compromise,31524,33021,accommodation,3,1,3,None
compromise,31524,35419,concession,6,1,3,None
compromise,31524,36977,sellout,-1,2,3,None
compromise,31524,38450,middle ground,-1,3,3,None
compromise,31524,38514,trade-off,-1,2,3,None
compromise,31524,39065,fifty-fifty,-1,3,3,None
practical,4681,620,handy,6,3,3,None
practical,4681,627,sound,2,3,3,practical
practical,4681,1526,factual,-1,1,3,practical
practical,4681,3773,sensible,3,1,3,practical
practical,4681,4016,pragmatic,6,1,3,practical
practical,4681,4098,working,3,3,3,practical
practical,4681,4582,orderly,-1,3,3,practical
practical,4681,4935,rational,5,1,3,practical
practical,4681,5019,functional,4,1,3,practical
practical,4681,5161,implicit,6,3,3,practical
practical,4681,6827,feasible,5,1,3,practical
practical,4681,6953,operative,-1,3,3,practical
practical,4681,8895,workable,-1,1,3,practical
practical,4681,9902,usable,-1,3,3,practical
practical,4681,13067,utilitarian,-1,3,3,practical
practical,4681,17916,doable,-1,3,3,practical
practical,4681,18544,sane,6,1,3,practical
practical,4681,19063,experimental,6,3,3,practical
practical,4681,19294,applied,-1,3,3,practical
practical,4681,22412,sober,6,1,3,practical
practical,4681,22896,workaday,-1,3,3,practical
practical,4681,25258,constructive,5,1,3,practical
practical,4681,27817,solid,4,3,3,practical
practical,4681,27870,empirical,6,3,3,practical
practical,4681,28980,businesslike,-1,1,3,practical
practical,4681,30278,practicable,-1,1,3,practical
practical,4681,30689,serviceable,-1,3,3,practical
practical,4681,31513,reasonable,4,1,3,practical
practical,4681,31956,matter-of-fact,-1,3,3,practical
practical,4681,32092,systematic,6,3,3,practical
practical,4681,33011,efficient,3,1,3,practical
practical,4681,33142,down-to-earth,5,1,3,practical
practical,4681,33357,unromantic,-1,3,3,practical
practical,4681,33449,possible,1,1,3,practical
practical,4681,35485,virtual,5,3,3,practical
practical,4681,35772,commonsensical,-1,3,3,practical
productive,6077,1432,useful,2,1,3,practical
productive,6077,1469,plentiful,-1,3,3,None
productive,6077,1517,valuable,3,1,3,None
productive,6077,1956,beneficial,4,1,3,None
productive,6077,3814,worthwhile,4,1,3,None
productive,6077,5151,rewarding,-1,1,3,None
productive,6077,5961,vigorous,-1,1,3,None
productive,6077,6527,fertile,6,1,3,None
productive,6077,7628,prolific,-1,1,3,None
productive,6077,7659,gratifying,-1,1,3,None
productive,6077,8513,profitable,4,1,3,None
productive,6077,9231,inventive,-1,3,3,None
productive,6077,11439,fecund,-1,3,3,None
productive,6077,11606,advantageous,-1,1,3,None
productive,6077,12057,teeming,-1,3,3,None
productive,6077,13091,energetic,4,1,3,None
productive,6077,15892,dynamic,4,1,3,None
productive,6077,20016,generative,-1,2,3,None
productive,6077,21678,gainful,-1,3,3,None
productive,6077,24478,rich,2,3,3,None
productive,6077,25258,constructive,5,1,3,None
productive,6077,32144,effective,4,1,3,None
remainder,6532,222,rest,3,1,3,None
remainder,6532,787,stump,-1,2,3,remainder
remainder,6532,1579,refuse,3,2,3,remainder
remainder,6532,1737,waste,3,2,3,remainder
remainder,6532,1843,trace,5,2,3,remainder
remainder,6532,3315,wreck,6,2,3,remainder
remainder,6532,4412,fragment,4,2,3,remainder
remainder,6532,4616,wreckage,6,2,3,remainder
remainder,6532,6095,relic,-1,2,3,remainder
remainder,6532,6476,salvage,-1,2,3,remainder
remainder,6532,7042,excess,5,2,3,remainder
remainder,6532,7276,butt,-1,2,3,remainder
remainder,6532,7300,hangover,-1,2,3,remainder
remainder,6532,7461,garbage,3,2,3,remainder
remainder,6532,8686,surplus,6,2,3,remainder
remainder,6532,9737,vestige,-1,2,3,remainder
remainder,6532,31974,junk,5,2,3,remainder
remainder,6532,32522,leftover,-1,2,3,remainder
remainder,6532,33200,remains,4,2,3,remainder
remainder,6532,33365,scrap,6,2,3,remainder
remainder,6532,33689,remnant,-1,2,3,remainder
remainder,6532,34803,detritus,-1,2,3,remainder
remainder,6532,34804,dregs,-1,2,3,remainder
remainder,6532,34805,obverse,-1,2,3,remainder
remainder,6532,34806,ruins,4,2,3,remainder
remainder,6532,34807,odds and ends,6,3,3,remainder
strategy,4950,22,story,2,2,3,remainder
strategy,4950,33,action,4,1,3,strategy
strategy,4950,43,game,1,2,3,strategy
strategy,4950,852,layout,5,2,3,strategy
strategy,4950,991,scene,3,2,3,strategy
